Event 1,,,,,,,,,,,,,,Length Strata (values set on the KS Input tab),,
Event,Unique,Crew,Data Page,Date,Time,Tag Number,Fork Length (mm),Weight (lbs),Area,Area Description,Lat (WGS84),Long (WGS84),Comments,All,Small,Big
1,1377,,75,3/17/2025,,21837,556,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1378,,75,3/17/2025,,21838,555,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1379,,75,3/17/2025,,21839,551,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1380,,75,3/17/2025,,21840,567,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1381,,75,3/17/2025,,21841,575,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1382,,75,3/17/2025,,21842,684,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1383,,75,3/17/2025,,21843,630,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1384,,75,3/17/2025,,21844,557,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1385,,75,3/17/2025,,21845,565,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1386,,75,3/17/2025,,21846,560,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1387,,75,3/17/2025,,21847,565,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1388,,75,3/17/2025,,21848,610,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1389,,75,3/17/2025,,21849,590,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1390,,75,3/17/2025,,21850,653,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1391,,75,3/17/2025,,21726,599,,CROA,RM 0-1,64.986453,-148.872491,"changed tag #, old tag #=21851",yes,,
1,1392,,75,3/17/2025,,21727,562,,CROA,RM 0-1,64.986453,-148.872491,"changed tag #, old tag #=21272",yes,,
1,1393,,75,3/17/2025,,21728,660,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1394,,75,3/17/2025,,21729,631,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1395,,75,3/17/2025,,21730,574,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1396,,76,3/17/2025,,21731,721,,CROA,RM 0-1,64.986453,-148.872491,,yes,,yes
1,1397,,76,3/17/2025,,21732,617,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1398,,76,3/17/2025,,21733,711,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1399,,76,3/17/2025,,21734,605,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1400,,76,3/17/2025,,21735,571,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1401,,76,3/17/2025,,21736,639,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1402,,76,3/17/2025,,21737,588,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1403,,76,3/17/2025,,21738,598,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1404,,76,3/17/2025,,21739,927,,CROA,RM 0-1,64.986453,-148.872491,2018 Recap #16387,yes,,yes
1,1405,,76,3/17/2025,,21740,600,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1406,,76,3/17/2025,,21741,570,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1407,,76,3/17/2025,,21742,613,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1408,,76,3/17/2025,,21743,639,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1409,,76,3/17/2025,,21744,583,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1410,,76,3/17/2025,,21745,885,,CROA,RM 0-1,64.986453,-148.872491,,yes,,yes
1,1411,,76,3/17/2025,,21746,595,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1412,,76,3/17/2025,,21747,753,,CROA,RM 0-1,64.986453,-148.872491,,yes,,yes
1,1413,,76,3/17/2025,,21748,635,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1414,,76,3/17/2025,,21749,615,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1415,,76,3/17/2025,,21750,613,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1416,,77,3/17/2025,,21701,641,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1417,,77,3/17/2025,,21702,611,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1418,,77,3/17/2025,,21703,625,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1419,,77,3/17/2025,,21704,640,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1420,,77,3/17/2025,,21705,678,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1421,,77,3/17/2025,,21706,764,,CROA,RM 0-1,64.986453,-148.872491,,yes,,yes
1,1422,,77,3/17/2025,,21707,590,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1423,,77,3/17/2025,,21708,564,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1424,,77,3/17/2025,,21709,567,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1425,,77,3/17/2025,,21710,582,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1426,,77,3/17/2025,,21711,623,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1427,,77,3/17/2025,,21712,595,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1428,,77,3/17/2025,,21713,646,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1429,,77,3/17/2025,,21714,590,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1430,,77,3/17/2025,,21715,580,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1431,,77,3/17/2025,,21716,693,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1432,,77,3/17/2025,,21717,648,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1433,,77,3/17/2025,,21718,596,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1434,,77,3/17/2025,,21719,645,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1435,,77,3/17/2025,,21720,596,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1436,,78,3/17/2025,,21721,701,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1437,,78,3/17/2025,,21722,730,,CROA,RM 0-1,64.986453,-148.872491,,yes,,yes
1,1438,,78,3/17/2025,,21723,675,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1439,,78,3/17/2025,,21724,572,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1440,,78,3/17/2025,,21725,690,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1441,,78,3/17/2025,,20801,626,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1442,,78,3/17/2025,,20803,603,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1443,,78,3/17/2025,,20804,650,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1444,,78,3/17/2025,,20805,588,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1445,,78,3/17/2025,,20807,587,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1446,,78,3/17/2025,,20809,630,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1447,,78,3/17/2025,,20810,563,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1448,,78,3/17/2025,,20811,628,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1449,,78,3/17/2025,,20812,630,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1450,,78,3/17/2025,,20813,650,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1451,,78,3/17/2025,,20814,585,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1452,,78,3/17/2025,,20815,678,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1453,,78,3/17/2025,,20816,572,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1454,,78,3/17/2025,,20817,605,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1455,,78,3/17/2025,,20818,596,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1456,,79,3/17/2025,,20819,641,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1457,,79,3/17/2025,,20820,550,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1458,,79,3/17/2025,,20821,631,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1459,,79,3/17/2025,,20822,676,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1460,,79,3/17/2025,,20823,705,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1461,,79,3/17/2025,,20824,600,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1462,,79,3/17/2025,,20825,591,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1463,,79,3/17/2025,,21323,553,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1464,,79,3/17/2025,,21324,631,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1465,,79,3/17/2025,,21325,569,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1466,,79,3/17/2025,,20826,612,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1467,,79,3/17/2025,,20827,621,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1468,,79,3/17/2025,,20828,595,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1469,,79,3/17/2025,,20830,553,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1470,,79,3/17/2025,,20831,656,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1471,,79,3/17/2025,,20832,692,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1472,,79,3/17/2025,,20833,577,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1473,,79,3/17/2025,,20834,575,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1474,,79,3/17/2025,,20835,600,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1475,,79,3/17/2025,,20836,573,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1476,,80,3/17/2025,,20837,652,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1477,,80,3/17/2025,,20838,573,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1478,,80,3/17/2025,,20839,631,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1479,,80,3/17/2025,,20840,596,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1480,,80,3/17/2025,,20841,617,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1481,,80,3/17/2025,,20842,661,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1482,,80,3/17/2025,,20843,800,,CROA,RM 0-1,64.986453,-148.872491,,yes,,yes
1,1483,,80,3/17/2025,,20844,565,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1484,,80,3/17/2025,,20845,622,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1485,,80,3/17/2025,,20846,636,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1486,,80,3/17/2025,,20847,577,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1487,,80,3/17/2025,,20849,565,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1488,,80,3/17/2025,,20850,570,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1489,,80,3/17/2025,,20876,597,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1490,,80,3/17/2025,,20877,620,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1491,,80,3/17/2025,,20878,692,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1492,,80,3/17/2025,,20879,694,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1493,,80,3/17/2025,,20880,663,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1494,,80,3/17/2025,,20881,676,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1495,,80,3/17/2025,,20882,662,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1496,,81,3/17/2025,,20883,587,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1497,,81,3/17/2025,,20884,614,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1498,,81,3/17/2025,,20885,651,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1499,,81,3/17/2025,,20886,570,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1500,,81,3/17/2025,,20887,653,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1501,,81,3/17/2025,,20888,572,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1502,,81,3/17/2025,,20889,571,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1503,,81,3/17/2025,,20890,560,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1504,,81,3/17/2025,,20891,667,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1505,,81,3/17/2025,,20892,711,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1506,,81,3/17/2025,,20893,630,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1507,,81,3/17/2025,,20894,595,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1508,,81,3/17/2025,,20895,670,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1509,,81,3/17/2025,,20896,580,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1510,,81,3/17/2025,,20897,615,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1511,,81,3/17/2025,,20898,590,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1512,,81,3/17/2025,,20899,580,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1513,,81,3/17/2025,,20900,680,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1514,,81,3/17/2025,,20851,585,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1515,,81,3/17/2025,,20852,632,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1516,,82,3/17/2025,,20853,610,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1517,,82,3/17/2025,,20854,715,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1518,,82,3/17/2025,,20855,601,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1519,,82,3/17/2025,,20856,576,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1520,,82,3/17/2025,,20857,601,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1521,,82,3/17/2025,,20858,605,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1522,,82,3/17/2025,,20859,644,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1523,,82,3/17/2025,,20860,622,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1524,,82,3/17/2025,,20861,628,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1525,,82,3/17/2025,,20862,595,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1526,,82,3/17/2025,,20863,550,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1527,,82,3/17/2025,,20864,665,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1528,,82,3/17/2025,,20865,570,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1529,,82,3/17/2025,,20866,757,,CROA,RM 0-1,64.986453,-148.872491,,yes,,yes
1,1530,,82,3/17/2025,,20867,567,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1531,,82,3/17/2025,,20868,594,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1532,,82,3/17/2025,,20869,664,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1533,,82,3/17/2025,,20870,595,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1534,,82,3/17/2025,,20871,579,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1535,,82,3/17/2025,,20872,636,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1536,,83,3/17/2025,,20873,587,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1537,,83,3/17/2025,,20874,575,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1538,,83,3/17/2025,,20875,561,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1539,,83,3/17/2025,,21351,622,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1540,,83,3/17/2025,,21352,631,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1541,,83,3/17/2025,,21353,563,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1542,,83,3/17/2025,,21354,635,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1543,,83,3/17/2025,,21355,699,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1544,,83,3/17/2025,,21356,579,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1545,,83,3/17/2025,,21357,586,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1546,,83,3/17/2025,,21358,821,,CROA,RM 0-1,64.986453,-148.872491,,yes,,yes
1,1547,,83,3/17/2025,,21359,625,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1548,,83,3/17/2025,,21360,592,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1549,,83,3/17/2025,,21361,640,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1550,,83,3/17/2025,,21362,578,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1551,,83,3/17/2025,,21363,691,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1552,,83,3/17/2025,,21364,625,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1553,,83,3/17/2025,,21366,550,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1554,,83,3/17/2025,,21367,633,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1555,,83,3/17/2025,,21368,620,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1556,,84,3/17/2025,,21369,605,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1557,,84,3/17/2025,,21370,573,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1558,,84,3/17/2025,,21371,600,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1559,,84,3/17/2025,,21372,535,,CROA,RM 0-1,64.986453,-148.872491,,,,
1,1560,,84,3/17/2025,,21373,610,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1561,,84,3/17/2025,,21374,555,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1562,,84,3/17/2025,,21375,550,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1563,,84,3/17/2025,,21751,605,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1564,,84,3/17/2025,,21752,592,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1565,,84,3/17/2025,,21753,617,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1566,,84,3/17/2025,,21754,552,,CROA,RM 0-1,64.986453,-148.872491,,yes,,
1,1567,,84,3/17/2025,,21755,612,,CROA,RM 0-1,64.986453,-148.872491,,yes,yes,
1,1568,,84,3/17/2025,,21756,609,,CROA,RM 0-1,64.986462,-148.873679,,yes,yes,
1,1569,,84,3/17/2025,,21757,590,,CROA,RM 0-1,64.986462,-148.873679,,yes,,
1,1570,,84,3/17/2025,,21758,640,,CROA,RM 0-1,64.986462,-148.873679,,yes,yes,
1,1571,,84,3/17/2025,,21759,587,,CROA,RM 0-1,64.986462,-148.873679,,yes,,
1,1572,,84,3/17/2025,,21760,703,,CROA,RM 0-1,64.986462,-148.873679,,yes,yes,
1,1573,,84,3/17/2025,,21761,590,,CROA,RM 0-1,64.986462,-148.873679,,yes,,
1,1574,,84,3/17/2025,,21762,573,,CROA,RM 0-1,64.986462,-148.873679,,yes,,
1,1575,,84,3/17/2025,,21763,601,,CROA,RM 0-1,64.986462,-148.873679,,yes,yes,
1,1576,,85,3/17/2025,,21764,620,,CROA,RM 0-1,64.986462,-148.873679,,yes,yes,
1,1577,,85,3/17/2025,,21765,831,,CROA,RM 0-1,64.986462,-148.873679,,yes,,yes
1,1578,,85,3/17/2025,,21766,560,,CROA,RM 0-1,64.986462,-148.873679,,yes,,
1,1579,,85,3/17/2025,,21767,555,,CROA,RM 0-1,64.986462,-148.873679,,yes,,
1,1580,,85,3/17/2025,,21768,569,,CROA,RM 0-1,64.986462,-148.873679,,yes,,
1,1581,,85,3/17/2025,,21769,650,,CROA,RM 0-1,64.986462,-148.873679,,yes,yes,
1,1582,,85,3/17/2025,,21770,705,,CROA,RM 0-1,64.986462,-148.873679,,yes,yes,
1,1583,,85,3/17/2025,,21771,576,,CROA,RM 0-1,64.986462,-148.873679,,yes,,
1,1584,,85,3/17/2025,,21772,573,,CROA,RM 0-1,64.986462,-148.873679,,yes,,
1,1585,,85,3/17/2025,,21773,552,,CROA,RM 0-1,64.986462,-148.873679,,yes,,
1,1586,,86,3/18/2025,,21774,565,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1587,,86,3/18/2025,,21775,615,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1588,,86,3/18/2025,,21500,730,,CROA,RM 0-1,64.986526,-148.872467,,yes,,yes
1,1589,,86,3/18/2025,,21499,652,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1590,,86,3/18/2025,,21498,661,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1591,,86,3/18/2025,,21497,557,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1592,,86,3/18/2025,,21496,575,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1593,,86,3/18/2025,,21495,621,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1594,,86,3/18/2025,,21494,708,,CROA,RM 0-1,64.986526,-148.872467,2018 Recap #15662,yes,yes,
1,1595,,86,3/18/2025,,21493,594,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1596,,86,3/18/2025,,21492,600,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1597,,86,3/18/2025,,21491,595,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1598,,86,3/18/2025,,21490,716,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1599,,86,3/18/2025,,21489,599,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1600,,86,3/18/2025,,21488,571,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1601,,86,3/18/2025,,21486,635,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1602,,86,3/18/2025,,21485,583,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1603,,86,3/18/2025,,21484,552,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1604,,86,3/18/2025,,21483,717,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1605,,86,3/18/2025,,21482,576,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1606,,87,3/18/2025,,21481,625,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1607,,87,3/18/2025,,21480,645,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1608,,87,3/18/2025,,21479,625,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1609,,87,3/18/2025,,21478,568,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1610,,87,3/18/2025,,21477,583,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1611,,87,3/18/2025,,21476,558,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1612,,87,3/18/2025,,21487,585,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1613,,87,3/18/2025,,21776,584,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1614,,87,3/18/2025,,21777,608,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1615,,87,3/18/2025,,21778,574,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1616,,87,3/18/2025,,21779,675,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1617,,87,3/18/2025,,21780,655,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1618,,87,3/18/2025,,21781,555,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1619,,87,3/18/2025,,21782,600,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1620,,87,3/18/2025,,21783,607,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1621,,87,3/18/2025,,21784,627,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1622,,87,3/18/2025,,21785,580,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1623,,87,3/18/2025,,21786,623,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1624,,87,3/18/2025,,21787,580,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1625,,87,3/18/2025,,21788,916,,CROA,RM 0-1,64.986526,-148.872467,,yes,,yes
1,1626,,88,3/18/2025,,21789,647,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1627,,88,3/18/2025,,21790,635,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1628,,88,3/18/2025,,21792,625,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1629,,88,3/18/2025,,21793,730,,CROA,RM 0-1,64.986526,-148.872467,,yes,,yes
1,1630,,88,3/18/2025,,21794,708,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1631,,88,3/18/2025,,21795,705,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1632,,88,3/18/2025,,21796,562,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1633,,88,3/18/2025,,21797,562,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1634,,88,3/18/2025,,21798,601,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1635,,88,3/18/2025,,21799,962,,CROA,RM 0-1,64.986526,-148.872467,,yes,,yes
1,1636,,88,3/18/2025,,21800,560,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1637,,88,3/18/2025,,21926,590,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1638,,88,3/18/2025,,21927,565,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1639,,88,3/18/2025,,21928,592,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1640,,88,3/18/2025,,21929,631,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1641,,88,3/18/2025,,21930,603,,CROA,RM 0-1,64.986526,-148.872467,,yes,yes,
1,1642,,88,3/18/2025,,21931,590,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1643,,88,3/18/2025,,21932,666,,CROA,RM 0-1,64.986526,-148.872467,2018 Recap # 14894,yes,yes,
1,1644,,88,3/18/2025,,21933,562,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1645,,88,3/18/2025,,21934,557,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
1,1646,,89,3/18/2025,,21935,591,,CROA,RM 0-1,64.986526,-148.872467,,yes,,
